xf0,xf1,center,expected_center,fwhm
11,9,198.98620376253507,198.0296243,1.2755536346580119
11,10,200.62816688379596,199.85528592,1.545056465842009
11,11,202.12496150929226,201.73083689,2.1191935909701667
11,12,204.48906527601986,203.6579049,0.8376369025324693
11,13,206.6540331159515,205.63818422,1.1017893389855018
11,14,207.997352564633,207.67343911,2.3115751131262123
11,15,210.05931570716092,209.76550744,2.31849990870557
11,45,270.0155403874753,277.74358649,0.39844764767522634
12,13,206.93565538635193,205.63818422,0.32717989458273783
12,45,270.0484924372042,277.74358649,0.3872818674675944
12,53,302.54321555121464,301.98721366,4.984416563896133
12,54,305.7845491943591,305.38080342,3.397419111245526
13,44,270.03476651931857,274.9845898,0.3413096498566982
13,45,270.0477131751332,277.74358649,0.382908091765954
14,21,224.41823842074453,223.41674823,0.5462183292019812
15,3,180.084228515625,188.16279125,0.21559021408364404
15,22,224.48179798125915,225.95897538,0.35911382206090814
